#initial-angle1(-30.7)	initial-angle2(0)
#t	x1	y1	x2	y2	vx1	vy1	vx2	vy2
44.4	-2.46E-02	0.133	-8.56E-02	-1.71E-01	5.80E-02	-5.52E-03	0.271	-6.21E-02
44.5	-1.84E-02	0.133	-5.65E-02	-1.76E-01	5.59E-02	6.90E-04	0.297	-4.21E-02
44.6	-1.34E-02	0.133	-2.62E-02	-1.79E-01	7.32E-02	-5.52E-03	0.307	-2.35E-02
44.7	-3.73E-03	0.131	4.97E-03	-1.81E-01	8.70E-02	-8.28E-03	0.313	2.07E-03
44.8	4.00E-03	0.131	3.64E-02	-1.79E-01	6.14E-02	-4.14E-03	3.08E-01	3.31E-02
44.9	8.56E-03	1.31E-01	6.65E-02	-1.74E-01	5.87E-02	2.07E-03	0.288	4.97E-02
45	1.57E-02	1.32E-01	9.41E-02	-1.69E-01	8.42E-02	1.38E-03	2.60E-01	5.73E-02
45.1	2.54E-02	0.131	1.19E-01	-1.63E-01	9.39E-02	4.14E-03	0.237	5.94E-02
45.2	3.45E-02	0.132	1.42E-01	-1.57E-01	8.49E-02	1.17E-02	0.202	5.04E-02
45.3	4.24E-02	0.133	1.59E-01	-1.53E-01	7.66E-02	1.45E-02	1.59E-01	4.21E-02
45.4	4.98E-02	0.135	1.74E-01	-1.49E-01	7.04E-02	1.17E-02	1.24E-01	3.52E-02
45.5	5.65E-02	0.136	1.84E-01	-1.46E-01	7.11E-02	1.52E-02	8.14E-02	1.24E-02
45.6	6.41E-02	0.138	1.90E-01	-1.46E-01	7.59E-02	2.14E-02	3.93E-02	-2.07E-03
45.7	7.16E-02	0.14	1.92E-01	-1.46E-01	5.87E-02	1.38E-02	8.97E-03	-1.17E-02
45.8	7.58E-02	0.141	1.92E-01	-1.49E-01	3.73E-02	8.97E-03	-2.35E-02	-2.83E-02
45.9	7.91E-02	0.142	1.87E-01	-1.52E-01	2.42E-02	4.14E-03	-6.21E-02	-3.24E-02
46	8.06E-02	0.142	1.79E-01	-1.55E-01	1.24E-02	1.38E-03	-1.07E-01	-3.87E-02
46.1	8.16E-02	1.42E-01	1.66E-01	-1.60E-01	-7.59E-03	-2.76E-03	-1.52E-01	-4.42E-02
46.2	7.91E-02	1.41E-01	1.49E-01	-1.64E-01	-2.69E-02	-4.83E-03	-1.74E-01	-4.42E-02
46.3	7.62E-02	1.41E-01	1.31E-01	-1.68E-01	-5.52E-02	-1.45E-02	-1.98E-01	-4.14E-02
46.4	6.81E-02	1.38E-01	1.09E-01	-1.72E-01	-8.42E-02	-2.42E-02	-1.50E-01	-2.90E-02
46.5	5.94E-02	1.36E-01	1.01E-01	-1.74E-01	-6.21E-02	-1.38E-02	-1.68E-01	-2.49E-02
46.6	5.56E-02	0.136	7.56E-02	-1.77E-01	-7.80E-02	-1.24E-02	-2.51E-01	-2.76E-02
46.7	4.38E-02	0.134	5.05E-02	-1.80E-01	-1.06E-01	-1.31E-02	-2.51E-01	-2.49E-02
46.8	3.44E-02	0.133	2.55E-02	-1.82E-01	-1.23E-01	-1.38E-02	-2.49E-01	-1.31E-02
46.9	1.92E-02	0.131	6.90E-04	-1.82E-01	-1.46E-01	-1.31E-02	-2.55E-01	4.83E-03
47	5.11E-03	0.13	-2.54E-02	-1.81E-01	-1.35E-01	6.90E-04	-2.55E-01	1.93E-02
47.1	-7.87E-03	0.131	-5.03E-02	-1.78E-01	-1.28E-01	1.10E-02	-2.39E-01	2.42E-02
47.2	-2.06E-02	0.133	-7.33E-02	-1.76E-01	-0.124	1.66E-02	-2.20E-01	2.76E-02
47.3	-3.26E-02	1.34E-01	-9.43E-02	-1.73E-01	-0.124	1.79E-02	-0.209	4.14E-02
47.4	-4.54E-02	0.136	-1.15E-01	-1.68E-01	-1.08E-01	1.79E-02	-0.195	4.28E-02
47.5	-5.41E-02	0.138	-1.33E-01	-1.64E-01	-7.59E-02	1.52E-02	-0.166	4.35E-02
47.6	-6.06E-02	0.139	-1.48E-01	-1.59E-01	-6.01E-02	1.52E-02	-1.41E-01	4.49E-02
47.7	-6.61E-02	0.141	-1.62E-01	-1.55E-01	-4.28E-02	1.38E-02	-1.16E-01	3.59E-02
47.8	-6.92E-02	0.142	-1.72E-01	-1.52E-01	-1.93E-02	8.28E-03	-7.39E-02	2.97E-02
47.9	-7.00E-02	0.143	-1.76E-01	-1.49E-01	0.00E+00	2.76E-03	-4.21E-02	2.28E-02
48	-6.92E-02	0.143	-1.80E-01	-1.48E-01	1.73E-02	-3.45E-03	-1.93E-02	1.86E-02
48.1	-6.65E-02	0.142	-1.80E-01	-1.46E-01	3.38E-02	-1.04E-02	2.83E-02	1.31E-02
48.2	-6.24E-02	0.141	-1.74E-01	-1.45E-01	6.01E-02	-1.79E-02	7.87E-02	-9.66E-03
48.3	-5.45E-02	0.138	-1.64E-01	-1.48E-01	6.14E-02	-1.59E-02	0.117	-2.62E-02
48.4	-5.01E-02	0.137	-1.51E-01	-1.50E-01	6.97E-02	-1.52E-02	0.135	-2.76E-02
48.5	-4.06E-02	1.35E-01	-1.37E-01	-1.53E-01	9.73E-02	-1.45E-02	0.176	-5.04E-02
48.6	-3.06E-02	1.34E-01	-1.16E-01	-1.60E-01	9.94E-02	-1.17E-02	0.228	-5.80E-02
48.7	-2.07E-02	1.33E-01	-9.18E-02	-0.165	8.90E-02	-1.04E-02	0.251	-5.25E-02
